IPAddress,Parameter,Periodicity,RFValue,Thresholdvalue,ClientName
10.0.3.43,InterfaceOutDiscardsRate(Ethernet0/2),180,3,10,ATMSL
10.0.3.43,InterfaceOutDiscardsRate(Ethernet0/4),180,3,10,ATMSL
10.0.3.43,InterfaceOutErrorsRate(Ethernet0/2),180,3,10,ATMSL
10.0.3.43,InterfaceOutErrorsRate(Ethernet0/4),180,3,10,ATMSL
10.0.3.43,InterfaceOutErrorsRate(Vlan-interface1),180,3,10,ATMSL
192.168.248.94,ResponseTime,60,3,250,ATMSL
192.168.248.107,Availability,10,12,0,ATMSL
10.254.241.5,Availability,10,12,0,ATMSL
10.254.241.5,ResponseTime,60,3,250,ATMSL
192.168.224.136,Availability,10,12,0,ATMSL
192.168.224.136,InterfaceCRCErrors(Vlan-interface1),120,3,100,ATMSL
192.168.224.136,InterfaceInDiscardsRate(Ethernet0/1),180,3,10,ATMSL
192.168.224.136,InterfaceInDiscardsRate(Ethernet0/3),180,3,10,ATMSL
192.168.224.136,InterfaceInErrorsRate(Ethernet0/1),180,3,10,ATMSL
192.168.224.136,InterfaceInErrorsRate(Ethernet0/3),180,3,10,ATMSL
192.168.224.136,InterfaceInUtilization(Ethernet0/0),60,3,90,ATMSL
192.168.224.136,InterfaceInUtilization(Ethernet0/5),60,3,90,ATMSL
192.168.224.136,InterfaceOperStatus(Ethernet0/0),60,3,DOWN,ATMSL
192.168.224.136,InterfaceOutDiscardsRate(Ethernet0/2),180,3,10,ATMSL
192.168.224.136,InterfaceOutDiscardsRate(Ethernet0/4),180,3,10,ATMSL
192.168.224.136,InterfaceOutErrorsRate(Ethernet0/2),180,3,10,ATMSL
192.168.224.136,InterfaceOutErrorsRate(Ethernet0/4),180,3,10,ATMSL
192.168.224.136,InterfaceOutUtilization(Ethernet0/1),60,3,90,ATMSL
192.168.224.136,InterfaceOutUtilization(Vlan-interface1),60,3,90,ATMSL
10.0.3.43,InterfaceCRCErrors(Ethernet0/0),120,3,100,ATMSL
10.0.3.43,InterfaceInDiscardsRate(Ethernet0/0),180,3,10,ATMSL
10.0.3.43,InterfaceInDiscardsRate(Ethernet0/2),180,3,10,ATMSL
10.0.3.43,InterfaceInErrorsRate(Ethernet0/2),180,3,10,ATMSL
10.0.3.43,InterfaceInErrorsRate(Ethernet0/4),180,3,10,ATMSL
10.0.3.43,InterfaceInUtilization(Vlan-interface1),60,3,90,ATMSL
10.0.3.43,InterfaceOperStatus(Ethernet0/1),60,3,DOWN,ATMSL
10.0.3.43,InterfaceOutDiscardsRate(Ethernet0/1),180,3,10,ATMSL
10.0.3.43,InterfaceOutDiscardsRate(Ethernet0/3),180,3,10,ATMSL
10.0.3.43,InterfaceOutErrorsRate(Ethernet0/3),180,3,10,ATMSL
10.0.3.43,InterfaceOutErrorsRate(Ethernet0/5),180,3,10,ATMSL
10.0.3.43,InterfaceOutUtilization(Ethernet0/0),60,3,90,ATMSL
192.168.248.104,Disk Usage,5,300,90,ATMSL
192.168.248.104,Processor Usage,60,5,90,ATMSL
10.254.241.5,CiscoMemoryUtilization,60,3,75,ATMSL
10.254.228.9,Availability,10,12,0,ATMSL
10.254.228.9,PacketLoss,10,12,10,ATMSL
10.254.228.9,ResponseTime,60,3,250,ATMSL
192.168.224.136,InterfaceInErrorsRate(Ethernet0/5),180,3,10,ATMSL
192.168.224.136,InterfaceInErrorsRate(Vlan-interface1),180,3,10,ATMSL
192.168.224.136,InterfaceInUtilization(Ethernet0/1),60,3,90,ATMSL
192.168.224.136,InterfaceInUtilization(Ethernet0/2),60,3,90,ATMSL
192.168.224.136,InterfaceInUtilization(Ethernet0/3),60,3,90,ATMSL
192.168.224.136,InterfaceInUtilization(Ethernet0/4),60,3,90,ATMSL
192.168.224.136,InterfaceOutDiscardsRate(Ethernet0/0),180,3,10,ATMSL
192.168.224.136,InterfaceOutErrorsRate(Vlan-interface1),180,3,10,ATMSL
192.168.224.136,InterfaceOutUtilization(Ethernet0/2),60,3,90,ATMSL
192.168.224.136,InterfaceOutUtilization(Ethernet0/3),60,3,90,ATMSL
192.168.224.136,InterfaceOutUtilization(Ethernet0/4),60,3,90,ATMSL
192.168.224.136,InterfaceOutUtilization(Ethernet0/5),60,3,90,ATMSL
10.0.3.43,InterfaceInErrorsRate(Ethernet0/5),180,3,10,ATMSL
10.0.3.43,InterfaceInErrorsRate(Vlan-interface1),180,3,10,ATMSL
10.0.3.43,InterfaceInUtilization(Ethernet0/1),60,3,90,ATMSL
10.0.3.43,InterfaceInUtilization(Ethernet0/2),60,3,90,ATMSL
10.0.3.43,InterfaceInUtilization(Ethernet0/3),60,3,90,ATMSL
10.0.3.43,InterfaceInUtilization(Ethernet0/4),60,3,90,ATMSL
10.0.3.43,InterfaceOutDiscardsRate(Ethernet0/0),180,3,10,ATMSL
10.0.3.43,InterfaceOutUtilization(Ethernet0/2),60,3,90,ATMSL
10.0.3.43,InterfaceOutUtilization(Ethernet0/3),60,3,90,ATMSL
10.0.3.43,InterfaceOutUtilization(Ethernet0/4),60,3,90,ATMSL
10.0.3.43,InterfaceOutUtilization(Ethernet0/5),60,3,90,ATMSL
192.168.248.94,Disk Usage,5,300,90,ATMSL
192.168.248.94,Processor Usage,60,5,90,ATMSL
192.168.248.107,Disk Usage,5,300,90,ATMSL
192.168.248.107,Processor Usage,60,5,90,ATMSL
10.0.3.43,InterfaceOperStatus(Ethernet0/3),60,3,DOWN,ATMSL
10.0.3.43,InterfaceOperStatus(Ethernet0/4),60,3,DOWN,ATMSL
10.0.3.43,InterfaceOperStatus(Ethernet0/5),60,3,DOWN,ATMSL
10.0.3.43,InterfaceOperStatus(Vlan-interface1),60,3,DOWN,ATMSL
10.0.3.43,InterfaceOutDiscardsRate(Ethernet0/5),180,3,10,ATMSL
10.0.3.43,InterfaceOutDiscardsRate(Vlan-interface1),180,3,10,ATMSL
10.0.3.43,InterfaceOutErrorsRate(Ethernet0/0),180,3,10,ATMSL
10.0.3.43,InterfaceOutErrorsRate(Ethernet0/1),180,3,10,ATMSL
10.0.3.43,PacketLoss,10,12,10,ATMSL
10.0.3.43,ResponseTime,60,3,250,ATMSL
192.168.248.104,ResponseTime,60,3,250,ATMSL
10.0.3.43,InterfaceOutUtilization(Ethernet0/1),60,3,90,ATMSL
10.0.3.43,InterfaceOutUtilization(Vlan-interface1),60,3,90,ATMSL
192.168.248.104,Availability,10,12,0,ATMSL
192.168.248.104,Disk Usage: Per Drive,300,5,90,ATMSL
192.168.248.104,Memory Usage,60,5,90,ATMSL
192.168.248.104,PacketLoss,60,3,10,ATMSL
192.168.248.104,Processor Usage: Per CPU,60,3,90,ATMSL
192.168.248.94,Availability,10,12,0,ATMSL
192.168.248.94,Disk Usage: Per Drive,300,5,90,ATMSL
192.168.248.94,Memory Usage,60,5,90,ATMSL
192.168.248.94,PacketLoss,60,3,10,ATMSL
192.168.248.94,Processor Usage: Per CPU,60,3,90,ATMSL
192.168.248.107,Disk Usage: Per Drive,300,5,90,ATMSL
192.168.248.107,Memory Usage,60,5,90,ATMSL
192.168.248.107,PacketLoss,60,3,10,ATMSL
192.168.248.107,Processor Usage: Per CPU,60,3,90,ATMSL
192.168.248.107,ResponseTime,60,3,250,ATMSL
10.254.245.59,Processor Usage,60,5,90,ATMSL
10.254.245.59,Processor Usage: Per CPU,60,3,90,ATMSL
192.168.244.23,Availability,10,12,0,ATMSL
192.168.244.23,Disk Usage: Per Drive,300,5,90,ATMSL
192.168.244.23,Memory Usage,60,5,90,ATMSL
192.168.244.23,PacketLoss,60,3,10,ATMSL
192.168.244.23,Processor Usage: Per CPU,60,3,90,ATMSL
192.168.244.23,ResponseTime,60,3,250,ATMSL
10.254.245.59,Disk Usage,5,300,90,ATMSL
10.254.245.59,ResponseTime,60,3,250,ATMSL
10.254.245.59,Availability,10,12,0,ATMSL
10.254.245.59,Memory Usage,60,5,90,ATMSL
10.254.245.59,Disk Usage: Per Drive,300,5,90,ATMSL
10.254.245.59,PacketLoss,60,3,10,ATMSL
192.168.244.23,Disk Usage,5,300,90,ATMSL
192.168.244.23,Processor Usage,60,5,90,ATMSL
10.254.224.4,InterfaceCRCErrors(FastEthernet0/12),120,3,100,ATMSL
10.254.224.4,InterfaceCRCErrors(FastEthernet0/14),120,3,100,ATMSL
10.254.224.4,InterfaceCRCErrors(FastEthernet0/20),120,3,100,ATMSL
10.254.224.4,InterfaceCRCErrors(FastEthernet0/22),120,3,100,ATMSL
10.254.224.4,InterfaceCRCErrors(FastEthernet0/27),120,3,100,ATMSL
10.254.224.4,InterfaceCRCErrors(FastEthernet0/29),120,3,100,ATMSL
10.254.224.4,InterfaceCRCErrors(FastEthernet0/35),120,3,100,ATMSL
10.254.224.4,InterfaceCRCErrors(FastEthernet0/37),120,3,100,ATMSL
10.254.224.4,InterfaceCRCErrors(FastEthernet0/43),120,3,100,ATMSL
10.254.224.4,InterfaceCRCErrors(FastEthernet0/45),120,3,100,ATMSL
10.254.224.4,InterfaceCRCErrors(FastEthernet0/6),120,3,100,ATMSL
10.254.224.4,InterfaceCRCErrors(FastEthernet0/8),120,3,100,ATMSL
10.254.224.4,InterfaceCRCErrors(GigabitEthernet0/1),120,3,100,ATMSL
10.254.224.4,InterfaceInDiscardsRate(FastEthernet0/15),180,3,10,ATMSL
10.254.224.4,InterfaceInDiscardsRate(FastEthernet0/17),180,3,10,ATMSL
10.254.224.4,InterfaceInDiscardsRate(FastEthernet0/23),180,3,10,ATMSL
10.254.224.4,InterfaceInDiscardsRate(FastEthernet0/25),180,3,10,ATMSL
10.254.224.4,InterfaceInDiscardsRate(FastEthernet0/3),180,3,10,ATMSL
10.254.224.4,InterfaceInDiscardsRate(FastEthernet0/31),180,3,10,ATMSL
10.254.224.4,InterfaceInDiscardsRate(FastEthernet0/38),180,3,10,ATMSL
10.254.224.4,InterfaceInDiscardsRate(FastEthernet0/4),180,3,10,ATMSL
10.254.224.4,InterfaceInDiscardsRate(FastEthernet0/46),180,3,10,ATMSL
10.254.224.4,InterfaceInDiscardsRate(FastEthernet0/48),180,3,10,ATMSL
10.254.224.4,InterfaceInDiscardsRate(FastEthernet0/9),180,3,10,ATMSL
10.254.224.4,InterfaceInDiscardsRate(GigabitEthernet0/2),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/12),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/14),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/20),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/22),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/27),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/29),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/35),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/37),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/43),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/45),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/6),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/8),180,3,10,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/12),60,3,90,ATMSL
10.254.224.4,InterfaceCRCErrors(FastEthernet0/30),120,3,100,ATMSL
10.254.224.4,InterfaceCRCErrors(FastEthernet0/31),120,3,100,ATMSL
10.254.224.4,InterfaceCRCErrors(FastEthernet0/32),120,3,100,ATMSL
10.254.224.4,InterfaceCRCErrors(FastEthernet0/33),120,3,100,ATMSL
10.254.224.4,InterfaceCRCErrors(FastEthernet0/34),120,3,100,ATMSL
10.254.224.4,InterfaceCRCErrors(FastEthernet0/46),120,3,100,ATMSL
10.254.224.4,InterfaceCRCErrors(FastEthernet0/47),120,3,100,ATMSL
10.254.224.4,InterfaceCRCErrors(FastEthernet0/48),120,3,100,ATMSL
10.254.224.4,InterfaceCRCErrors(FastEthernet0/5),120,3,100,ATMSL
10.254.224.4,InterfaceInDiscardsRate(FastEthernet0/10),180,3,10,ATMSL
10.254.224.4,InterfaceInDiscardsRate(FastEthernet0/11),180,3,10,ATMSL
10.254.224.4,InterfaceInDiscardsRate(FastEthernet0/12),180,3,10,ATMSL
10.254.224.4,InterfaceInDiscardsRate(FastEthernet0/13),180,3,10,ATMSL
10.254.224.4,InterfaceInDiscardsRate(FastEthernet0/26),180,3,10,ATMSL
10.254.224.4,InterfaceInDiscardsRate(FastEthernet0/27),180,3,10,ATMSL
10.254.224.4,InterfaceInDiscardsRate(FastEthernet0/28),180,3,10,ATMSL
10.254.224.4,InterfaceInDiscardsRate(FastEthernet0/29),180,3,10,ATMSL
10.254.224.4,InterfaceInDiscardsRate(FastEthernet0/40),180,3,10,ATMSL
10.254.224.4,InterfaceInDiscardsRate(FastEthernet0/41),180,3,10,ATMSL
10.254.224.4,InterfaceInDiscardsRate(FastEthernet0/42),180,3,10,ATMSL
10.254.224.4,InterfaceInDiscardsRate(FastEthernet0/43),180,3,10,ATMSL
10.254.224.4,InterfaceInDiscardsRate(FastEthernet0/44),180,3,10,ATMSL
10.254.224.4,InterfaceInDiscardsRate(GigabitEthernet0/4),180,3,10,ATMSL
10.254.224.4,InterfaceInDiscardsRate(Vlan10),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/1),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/10),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/23),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/24),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/25),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/26),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/39),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/4),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/40),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/41),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(GigabitEthernet0/1),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(GigabitEthernet0/2),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(GigabitEthernet0/3),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(GigabitEthernet0/4),180,3,10,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/15),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/16),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/17),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/18),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/30),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/31),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/32),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/33),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/46),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/47),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/48),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/5),60,3,90,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/12),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/13),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/14),60,3,DOWN,ATMSL
10.254.224.4,InterfaceInDiscardsRate(FastEthernet0/6),180,3,10,ATMSL
10.254.224.4,InterfaceInDiscardsRate(FastEthernet0/7),180,3,10,ATMSL
10.254.224.4,InterfaceInDiscardsRate(FastEthernet0/8),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/16),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/17),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/18),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/19),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/30),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/31),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/32),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/33),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/46),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/47),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/48),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/5),180,3,10,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/1),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/10),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/23),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/24),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/25),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/26),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/38),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/39),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/4),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/40),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/41),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(GigabitEthernet0/1),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(GigabitEthernet0/2),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(GigabitEthernet0/3),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(GigabitEthernet0/4),60,3,90,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/20),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/21),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/22),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/23),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/35),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/36),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/37),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/38),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/39),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/7),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/8),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/9),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(GigabitEthernet0/1),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOutDiscardsRate(FastEthernet0/15),180,3,10,ATMSL
10.254.224.4,InterfaceOutDiscardsRate(FastEthernet0/16),180,3,10,ATMSL
10.254.224.4,InterfaceOutDiscardsRate(FastEthernet0/17),180,3,10,ATMSL
10.254.224.4,InterfaceOutDiscardsRate(FastEthernet0/18),180,3,10,ATMSL
10.254.224.4,InterfaceOutDiscardsRate(FastEthernet0/30),180,3,10,ATMSL
10.254.224.4,InterfaceOutDiscardsRate(FastEthernet0/31),180,3,10,ATMSL
10.254.224.4,InterfaceOutDiscardsRate(FastEthernet0/32),180,3,10,ATMSL
10.254.224.4,InterfaceOutDiscardsRate(FastEthernet0/33),180,3,10,ATMSL
10.254.224.4,InterfaceOutDiscardsRate(FastEthernet0/45),180,3,10,ATMSL
10.254.224.4,InterfaceInDiscardsRate(FastEthernet0/37),180,3,10,ATMSL
10.254.224.4,InterfaceInDiscardsRate(FastEthernet0/39),180,3,10,ATMSL
10.254.224.4,InterfaceInDiscardsRate(FastEthernet0/45),180,3,10,ATMSL
10.254.224.4,InterfaceInDiscardsRate(FastEthernet0/47),180,3,10,ATMSL
10.254.224.4,InterfaceInDiscardsRate(GigabitEthernet0/1),180,3,10,ATMSL
10.254.224.4,InterfaceInDiscardsRate(GigabitEthernet0/3),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/11),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/13),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/15),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/2),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/21),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/28),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/3),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/34),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/36),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/38),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/42),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/44),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/7),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(FastEthernet0/9),180,3,10,ATMSL
10.254.224.4,InterfaceInErrorsRate(Vlan10),180,3,10,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/11),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/13),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/2),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/21),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/28),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/3),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/34),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/36),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/42),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/44),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/7),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/9),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(Vlan10),60,3,90,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/10),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/17),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/19),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/25),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/27),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/31),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/33),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/4),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/41),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/48),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/6),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(GigabitEthernet0/2),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(GigabitEthernet0/4),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOutDiscardsRate(FastEthernet0/11),180,3,10,ATMSL
10.254.224.4,InterfaceOutDiscardsRate(FastEthernet0/13),180,3,10,ATMSL
10.254.224.4,InterfaceOutDiscardsRate(FastEthernet0/2),180,3,10,ATMSL
10.254.224.4,InterfaceOutDiscardsRate(FastEthernet0/21),180,3,10,ATMSL
10.254.224.4,InterfaceOutDiscardsRate(FastEthernet0/28),180,3,10,ATMSL
10.254.224.4,InterfaceOutDiscardsRate(FastEthernet0/3),180,3,10,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/14),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/19),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/20),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/22),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/27),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/29),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/35),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/37),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/43),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/45),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/6),60,3,90,ATMSL
10.254.224.4,InterfaceInUtilization(FastEthernet0/8),60,3,90,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/1),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/11),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/18),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/2),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/24),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/26),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/32),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/34),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/40),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/42),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/47),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(FastEthernet0/5),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(GigabitEthernet0/3),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOperStatus(Vlan10),60,3,DOWN,ATMSL
10.254.224.4,InterfaceOutDiscardsRate(FastEthernet0/12),180,3,10,ATMSL
10.254.224.4,InterfaceOutDiscardsRate(FastEthernet0/14),180,3,10,ATMSL
10.254.224.4,InterfaceOutDiscardsRate(FastEthernet0/19),180,3,10,ATMSL
10.254.224.4,InterfaceOutDiscardsRate(FastEthernet0/20),180,3,10,ATMSL
10.254.224.4,InterfaceOutDiscardsRate(FastEthernet0/27),180,3,10,ATMSL
10.254.224.4,InterfaceOutDiscardsRate(FastEthernet0/29),180,3,10,ATMSL
10.254.224.4,InterfaceOutDiscardsRate(FastEthernet0/35),180,3,10,ATMSL
10.254.224.4,InterfaceOutDiscardsRate(FastEthernet0/37),180,3,10,ATMSL
